name,has_scope1,version_stable1,has_description1,has_keywords1,last_release1,#maintainers1,#links1,#dependencies1,#releases_month1,#releases_3month1,#releases_6month1,#releases_year1,#releases_2year1,has_selective_files1,#downloads_day1,#downloads_week1,#downloads_month1,#downloads_3month1,#downloads_6month1,#downloads_year1,#dependents1,npm_stars1,has_github1,has_home1,gh_stars1,forks1,subscribers1,issues1,open_issues1,issues_disabled1,contributors1,commits_week1,commits_month1,commits_3month1,commits_6month1,commits_year1,#statuses1,is_open_sourse1,has_readme1,has_test1,has_changelog1,#badges1,#linters1,#coverage1,#outdated_deps1,description
@shoutem/theme,1,0,1,0,1,4,1,4,2,3,4,6,24,0,0,492,3101,8581,18451,37785,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,1,Style your components in one place.
@sindresorhus/is,1,0,1,1,1,1,4,0,1,1,10,10,10,1,0,193023,623266,1163664,1237600,1237600,12,2,1,0,442,27,11,41,5,0,13,0,0,2,46,46,1,1,1,1,0,1,2,0.0,0,Type check values
@slack/client,1,1,1,1,1,3,4,27,1,3,6,11,29,0,0,30831,146328,372615,649557,1003543,130,11,1,1,1602,448,146,506,22,0,68,13,41,107,125,206,2,1,1,1,0,2,1,0.81,2,"Legacy wrapper for official Slack Platform's Web API, RTM API, and Incoming Webhook libraries. Use @slack/web-api, @slack/rtm-api, or @slack/webhook instead."
@tweenjs/tween.js,1,1,1,1,1,3,4,0,1,2,3,12,12,0,2123,10922,44537,99236,150935,167801,19,2,1,0,5250,880,201,411,60,0,47,0,0,5,14,65,2,1,1,1,0,3,0,0.0,0,Simple and fast tweening engine with optimised Robert Penner's equations.
@types/accepts,1,1,1,0,1,1,1,1,2,2,4,5,9,0,6307,54305,267632,577079,1038365,1605494,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,TypeScript definitions for accepts
@types/core-js,1,0,1,0,1,1,1,0,1,4,4,11,30,0,10125,142280,637047,1634523,3239716,4945175,102,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,TypeScript definitions for core-js
@types/d3,1,1,1,0,1,1,1,31,3,3,9,12,41,0,2767,62881,257634,630764,1198627,1866952,55,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,TypeScript definitions for d3
@types/koa,1,1,1,0,1,1,1,7,0,3,6,7,29,0,0,18582,76480,235620,414558,628100,107,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,TypeScript definitions for koa
@types/koa-router,1,1,1,0,1,1,1,1,0,1,5,7,21,0,0,14305,54453,167218,307423,450805,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,TypeScript definitions for koa-router
@types/long,1,1,1,0,1,1,1,0,0,1,1,2,17,0,0,132532,488088,1284758,2254467,2558553,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,"Stub TypeScript definitions entry for long, which provides its own types definitions"
@types/node,1,1,1,0,1,1,1,0,22,54,97,213,277,0,0,2665000,14932928,36694882,65114965,93503380,2853,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,TypeScript definitions for node
@types/pino,1,1,1,0,1,1,1,2,0,2,2,4,12,0,0,5045,20894,60849,93464,102810,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,"Stub TypeScript definitions entry for pino, which provides its own types definitions"
@types/q,1,1,1,0,1,1,1,0,0,2,3,14,30,0,0,455543,1914343,5173053,9921929,17232272,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,TypeScript definitions for q
@types/react,1,1,1,0,1,1,1,0,3,14,48,80,139,0,0,494205,2554758,6464313,11952642,15746420,832,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,TypeScript definitions for react
@types/react-helmet,1,1,1,0,1,1,1,1,2,4,4,10,31,0,0,29893,195541,451758,793729,980260,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,TypeScript definitions for react-helmet
@types/react-router-dom,1,1,1,0,1,1,1,3,0,1,6,15,15,0,21816,142707,632744,1244023,1975868,2345140,53,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,TypeScript definitions for react-router-dom
@types/selenium-webdriver,1,1,1,0,1,1,1,0,0,1,4,10,38,0,0,466955,1922057,5332943,10275917,17331199,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,TypeScript definitions for selenium-webdriver
@uirouter/angularjs,1,1,1,0,1,4,4,1,0,4,9,18,18,0,6128,36297,156827,414624,729210,927124,52,1,1,1,13784,3352,593,3664,339,0,100,0,10,119,152,203,1,1,1,1,1,1,1,0.0,0,State-based routing for AngularJS 1.x
@uirouter/core,1,1,1,0,1,4,4,0,2,7,12,20,20,0,9293,48202,198409,516686,937962,1311726,9,0,1,0,51,42,8,150,19,0,100,0,17,125,156,235,1,1,1,1,1,1,2,0.0,0,"UI-Router Core: Framework agnostic, State-based routing for JavaScript Single Page Apps"
@verdaccio/file-locking,1,0,1,1,1,2,1,3,0,1,2,7,7,0,72,1774,7250,23506,34946,39587,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,2,library that handle file locking
@verdaccio/local-storage,1,0,1,1,1,2,1,6,3,9,17,23,23,0,0,83,525,1782,2271,2417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0.0,0,Local storage implementation
@verdaccio/streams,1,1,1,1,1,2,1,0,0,2,2,5,5,0,80,1777,7478,24310,35689,37565,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.0,0,Stream extension for Verdaccio
@webcomponents/webcomponentsjs,1,1,1,1,1,3,4,0,1,4,14,26,26,0,3001,17777,75086,179570,306100,342786,55,1,1,1,2719,425,179,902,303,0,59,0,1,10,35,104,1,1,1,1,0,1,1,0.0,0,Web Components Polyfills
@zamotany/react-proxy,1,1,1,0,1,1,4,1,0,6,6,6,6,1,56,765,2774,3200,3200,3200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,Proxies React components without unmounting or losing their state.
@zeit/check-updates,1,1,1,1,1,18,4,3,0,8,8,8,8,0,12434,75182,254200,358250,358250,358250,4,0,1,1,23,1,12,1,0,0,1,2,2,21,21,21,0,1,1,0,0,0,0,0.0,0,Consistent update notifications for packages
base64,0,1,1,0,1,2,4,0,0,1,1,2,3,1,39882,232050,1029279,2758407,5812539,12275007,48,0,1,0,283,63,12,32,1,0,7,0,0,0,0,2,1,1,1,1,0,0,0,0.0,0,With Edge.js you can script Node.js in a .NET application. Edge.js allows you to run Node.js and .NET code in one process. You can call Node.js functions from .NET and .NET functions from Node.js. Edge.js takes care of marshalling data between CLR and V8. Edge.js also reconciles threading models of single threaded V8 and multi-threaded CLR. Edge.js ensures correct lifetime of objects on V8 and CLR heaps. This Edge.js NuGet package supports scripting Node.js v6.11.2.
jsonstream,0,1,1,1,1,2,4,2,0,2,2,2,9,0,67751,1247866,5199929,13254665,24948079,46736517,736,69,1,0,1430,124,31,150,48,0,27,0,0,2,2,2,2,1,1,1,0,1,0,0.0,0,Python REST API for Humans.
jsv,0,1,1,1,0,1,4,0,0,0,0,0,0,0,39892,214614,897775,2397005,4981192,9646512,45,3,1,0,595,73,23,98,32,0,6,0,0,0,0,0,0,1,0,1,1,0,0,0.0,0,Faker is a Python package that generates fake data for you.
a-sync-waterfall,0,1,1,1,0,1,4,0,0,0,0,0,3,0,7183,46909,181833,443139,778166,1212684,3,0,1,0,1,0,1,0,0,1,3,0,0,0,0,0,0,1,1,1,0,0,0,0.0,0,The CSS typography framework optimised for Hanzi.
abab,0,1,1,1,1,1,4,0,0,0,2,2,2,1,285817,1521523,6162299,14901599,28101388,43902232,33,1,1,0,27,3,5,25,2,0,4,0,0,0,3,4,1,1,1,1,1,1,1,0.0,0,rawStream.pipe(JSONStream.parse()).pipe(streamOfObjects)
abbrev,0,1,1,0,1,2,4,0,0,0,2,2,4,1,252662,4584540,18008675,49744393,98803205,174760420,140,15,1,0,120,18,8,16,9,0,3,0,0,0,2,2,2,1,1,1,0,0,0,1.0,0,"A JavaScript implementation of a extendable, fully compliant JSON Schema validator."
absolute-path,0,0,1,1,0,1,4,0,0,0,0,1,1,0,5717,105109,418251,1154037,2166629,3695200,52,2,1,0,7,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0.0,0,Python implementation of John Gruber's Markdown.
abstract-logging,0,1,1,1,0,1,4,0,0,0,1,1,3,0,454,4513,15409,36781,50907,54327,14,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0.0,0,Sentiment Analysis module
accept,0,1,1,1,1,4,4,2,1,1,4,5,8,0,17000,112676,591413,1408479,2495572,4314551,6,0,1,0,23,5,11,26,1,0,5,0,1,1,7,9,1,1,1,1,0,2,0,0.0,0,"Runs a list of async tasks, passing the results of each into the next one"
accept-language-parser,0,1,1,1,1,4,4,0,0,0,0,3,8,0,1602,7408,31138,86823,178522,288137,27,1,1,1,41,6,8,25,2,0,7,0,0,0,0,9,1,1,1,1,0,2,1,0.0,0,WHATWG spec-compliant implementations of window.atob and window.btoa.
accepts,0,1,1,1,1,1,4,2,2,2,2,3,4,1,1108958,6147284,25120641,65357293,127869558,211542474,309,20,1,0,138,15,12,15,1,0,5,0,5,5,13,32,2,1,1,1,1,4,1,1.0,0,"Like ruby's abbrev module, but in js"
access-control,0,1,1,1,0,6,4,3,0,1,1,1,1,0,730,8572,36882,99132,194034,400144,7,1,1,0,29,6,8,27,0,0,4,2,2,4,6,12,1,1,1,1,0,3,0,1.0,0,Node.js 0.11.x path.isAbsolute as a separate module
accountdown,0,1,1,1,0,1,4,7,0,0,0,0,1,0,0,39,73,223,637,1401,7,6,1,0,78,5,7,6,3,0,1,0,0,0,0,0,1,1,1,1,0,1,0,0.0,6,A noop logger that conforms to the Log4j interface for modules to stub out internal logging
accountdown-basic,0,1,1,1,0,1,4,2,0,0,0,0,0,0,0,2,32,74,171,380,6,1,1,0,19,5,7,5,4,0,2,0,0,0,0,0,1,1,1,1,0,1,0,0.0,0,HTTP Accept-* headers parsing
accounting,0,0,1,1,0,1,4,0,0,0,0,1,1,0,19782,107645,487246,1331201,2501944,3964816,120,24,1,1,3929,447,118,197,115,0,13,0,0,0,0,0,0,1,1,1,0,0,0,0.0,0,Parse the accept-language header from a HTTP request
accounting-js,0,1,1,1,0,1,4,2,0,0,0,0,0,1,134,4892,19477,51945,98780,154132,9,9,1,1,66,13,4,21,7,0,4,0,0,0,0,6,1,1,1,1,1,2,1,0.0,0,Higher-level content negotiation
ace-builds,0,1,1,0,1,2,4,0,2,3,4,5,8,0,3800,22348,90599,224348,388394,585564,30,2,1,0,1544,1327,147,122,32,0,11,0,1,3,4,8,1,1,1,0,1,1,0,0.0,0,Easily handle HTTP Access Control (CORS) in your applications
acl,0,0,1,1,1,1,4,5,0,1,1,2,3,0,1554,7911,35723,87366,182144,338516,50,60,1,0,1838,292,75,262,126,0,38,0,0,0,0,4,1,1,1,1,0,3,0,0.0,1,persistent accounts backed to leveldb
acorn,0,1,1,0,1,1,4,0,2,5,7,16,31,0,2104005,10992952,44549524,111772753,212984648,368631247,647,33,1,0,3243,330,107,680,27,0,70,4,8,40,75,159,1,1,1,1,1,2,1,0.0,0,username/password authentication for accountdown using salted hashes
acorn-dynamic-import,0,1,1,0,1,1,4,1,0,2,2,2,8,0,0,1905783,7534189,19678748,36410420,55499170,36,1,1,0,10,3,3,12,4,0,3,0,0,2,3,3,1,1,1,1,1,0,1,0.0,0,"number, money and currency formatting library"
acorn-globals,0,1,1,1,1,2,4,1,0,0,2,3,5,1,335552,2037840,8262836,20216551,37386026,61214871,24,0,1,0,16,12,3,33,1,0,5,0,0,0,3,5,2,1,1,1,0,3,0,0.0,0,"Number, money and currency formatting library."
adbkit,0,1,1,1,1,2,4,7,0,0,0,9,16,0,3228,20494,80446,220744,487952,1135806,36,4,1,0,388,88,37,94,40,0,9,0,0,0,2,30,0,1,1,1,0,0,1,0.0,4,Ace (Ajax.org Cloud9 Editor)
adbkit-apkreader,0,1,1,1,1,2,4,3,0,0,2,3,6,0,139,1067,4142,12308,22951,51613,4,4,1,0,52,14,15,11,4,0,2,0,0,0,7,10,0,1,1,1,1,0,2,0.0,1,"An Access Control List module, based on Redis with Express middleware support"
adbkit-monkey,0,1,1,1,0,2,4,1,0,0,0,0,0,0,3971,19147,78138,210696,469866,1090736,5,2,1,0,28,10,12,3,2,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0.0,1,ECMAScript parser
addr-to-ip-port,0,1,1,1,1,1,4,0,2,2,2,2,2,0,517,3155,19589,56275,116280,241870,4,1,1,0,7,3,2,4,0,0,2,0,6,6,6,9,1,1,1,1,0,3,0,0.0,0,Support dynamic imports in acorn
address-rfc2821,0,1,1,1,1,4,4,1,0,0,0,4,5,0,55,566,2381,7091,13873,23262,6,0,1,1,1,0,6,12,0,0,1,0,0,0,0,17,6,1,1,1,1,3,1,0.82,0,Detect global variables in JavaScript using acorn
address-rfc2822,0,1,1,1,1,3,4,1,3,3,3,5,6,0,165,1101,5442,15075,27327,36150,3,2,1,1,16,4,6,30,0,0,4,0,3,3,3,9,4,1,1,1,1,3,1,0.96,0,A pure Node.js client for the Android Debug Bridge.
adldap,0,1,1,1,1,1,4,5,0,0,2,6,14,0,12,30,135,533,1038,1927,1,1,1,0,2,1,2,2,1,0,2,0,0,0,2,18,0,1,1,1,1,0,1,0.0,1,Extracts information from APK files.
adler-32,0,1,1,1,1,1,4,2,0,2,2,3,5,1,15167,116579,478497,1052289,1851032,2875635,51,2,1,1,96,4,4,3,0,0,2,0,0,1,1,5,2,1,1,1,0,2,1,0.89,0,A Node.js interface to the Android monkey tool.
adm-zip,0,0,1,1,0,1,4,0,0,0,0,0,0,1,65243,1255452,5169564,14128887,28353059,52238705,631,45,1,0,656,199,33,202,96,0,33,0,1,1,1,2,1,1,1,1,0,1,0,0.0,0,"Convert an 'address:port' string to an array [address:string, port:number]"
admin-lte,0,1,1,0,1,1,4,28,0,0,2,2,9,0,2153,11802,45408,116427,230889,363354,35,10,1,1,22018,8366,1755,1834,302,0,100,2,2,6,22,51,0,1,1,1,1,1,0,0.0,4,RFC-5321 (Envelope) email address parser
after-all,0,1,1,0,0,1,4,1,0,0,0,1,1,0,1557,8736,34282,77252,156326,352423,37,2,1,0,26,3,4,10,1,0,2,0,0,0,0,0,2,1,1,1,0,1,0,0.0,0,RFC 2822 & 5322 (Header) email address parser
agenda,0,1,1,1,1,5,4,6,0,0,3,8,10,1,2872,14848,72160,165935,299306,530833,42,105,1,1,3837,429,117,581,157,0,68,0,0,2,14,74,1,1,1,1,1,4,1,0.8,1,A light weight interface to Active Directory based on LDAPjs
agentkeepalive,0,1,1,1,1,4,4,1,1,1,1,3,10,1,51120,265617,1143832,2559138,4493555,6747442,136,5,1,0,201,34,21,59,13,0,9,2,6,6,6,12,3,1,1,1,1,4,1,0.93,0,Pure-JS ADLER-32
airbnb-js-shims,0,1,1,1,1,3,4,12,0,2,3,5,10,0,6928,191984,754257,2007966,4024085,6019917,31,2,1,0,51,11,26,6,0,0,2,0,0,6,12,23,1,1,1,1,1,0,1,0.0,0,Javascript implementation of zip for nodejs with support for electron original-fs. Allows user to create or extract zip files both in memory or to/from disk
airbnb-prop-types,0,1,1,1,1,2,4,8,0,1,1,12,28,0,18063,87720,327520,747942,1303549,1802298,32,4,1,0,326,28,32,38,6,0,9,0,0,2,11,70,1,1,1,1,1,6,1,0.0,0,Responsive open source admin dashboard and control panel.
airplay-protocol,0,1,1,1,0,1,4,5,0,0,0,0,10,0,118,768,3689,11657,22576,47556,4,1,1,0,72,5,5,8,3,0,2,0,0,0,0,0,1,1,1,1,0,1,0,0.0,2,Execute several async functions and get a callback when they are all done
airplayer,0,1,1,1,0,1,4,8,0,0,0,0,8,0,116,725,3604,11400,21890,45682,2,1,1,0,34,5,5,3,3,0,1,0,0,0,0,0,1,1,1,1,0,1,0,0.0,2,Light weight job scheduler for Node.js
ajv,0,1,1,1,1,2,4,3,2,6,19,37,101,1,1581553,9656332,40406592,98382658,181842048,276337498,902,97,1,1,3197,237,71,739,30,0,67,4,16,42,141,234,2,1,1,1,0,5,1,1.0,0,Missing keepalive http.Agent
ajv-keywords,0,1,1,1,1,1,4,0,0,3,5,8,27,1,775890,4610161,19018572,45125471,83333627,129614707,79,7,1,1,72,19,4,58,12,0,10,0,0,5,14,33,2,1,1,1,0,5,1,1.0,0,JS language shims used by Airbnb.
alchemy.js,0,1,1,1,0,1,4,4,0,0,0,0,0,0,0,8,54,131,303,689,0,1,1,0,3,0,3,0,0,0,2,0,0,0,0,0,1,1,1,1,0,2,1,0.99,0,Custom React PropType validators that we use at Airbnb.
ali-sms,0,1,1,1,1,1,4,3,0,0,1,1,6,0,0,14,89,323,650,1279,2,2,1,0,12,9,2,6,0,0,2,0,0,0,0,0,1,1,1,1,0,1,0,0.0,1,A low level protocol wrapper on top of the AirPlay HTTP API
almond,0,0,1,0,0,1,4,0,0,0,0,0,2,0,14702,72268,285028,697380,1299962,2165577,21,7,1,0,2427,171,77,122,5,0,11,0,0,0,0,1,1,1,1,1,0,0,1,0.0,0,Query your local network for Apple TV's and have them play videos
alpha-shape,0,1,1,1,0,1,4,2,0,0,0,0,0,0,540,12050,50706,132702,228126,396136,6,0,1,1,34,3,2,3,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0.0,0,Another JSON Schema Validator
alt,0,0,1,1,0,1,4,3,0,0,0,1,5,1,1591,8726,36489,121232,248996,486652,43,9,1,1,3457,329,82,722,124,0,88,0,0,0,0,0,1,1,1,1,1,5,2,1.0,1,Additional JSON-Schema keywords for Ajv JSON validator
amazon-s3-uri,0,0,1,1,1,1,4,0,0,0,1,2,5,0,519,2247,6408,13744,26678,29325,0,1,1,0,6,3,2,4,2,0,3,0,0,0,0,4,1,1,1,1,1,0,1,0.0,0,A framework for those who seek to master the dark arts of javascript development
amd-name-resolver,0,1,1,1,1,3,4,1,0,2,2,4,5,1,5542,157011,634451,1775054,3546801,6310798,13,0,1,0,2,4,14,12,0,0,4,0,0,3,4,9,1,1,0,1,0,0,0,0.0,0,nodejs sdk for aliyun sms
ammo,0,1,1,1,1,5,4,2,0,0,2,3,6,0,5710,143442,673268,1574833,2822485,4888290,2,0,1,0,12,6,12,18,2,0,6,0,0,0,4,7,1,1,1,1,0,2,0,0.0,1,A minimal AMD API implementation for use in optimized browser builds.
amperize,0,0,1,1,1,3,4,8,0,2,4,4,10,0,229,2393,11519,36313,80474,187461,8,2,1,0,28,9,6,112,2,0,5,0,0,2,10,11,3,1,1,1,0,4,1,1.0,2,Any dimensional alpha shape computation
amplify-store,0,0,1,1,1,1,4,0,0,0,0,0,2,0,44,350,3102,11002,27831,41189,1,1,1,0,3,1,1,3,1,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0.0,0,A flux implementation
analytics-node,0,1,1,1,1,5,4,8,2,4,7,9,13,1,0,60672,261719,734220,1333726,2159367,46,4,1,1,388,75,61,160,4,0,25,0,4,14,29,58,1,1,0,1,1,0,1,0.46,2,A URI wrapper that can parse out information about an S3 URI
anchor,0,0,1,1,1,4,4,3,0,1,3,4,11,0,6962,40742,159645,436030,919492,1632837,32,1,1,1,153,59,11,54,7,1,17,0,0,0,10,10,0,1,1,1,0,1,1,0.0,1,AMD module name resolver algorithm
angular,0,1,1,1,1,2,4,0,0,2,3,6,31,0,73367,384716,1541286,3729993,7093685,12768829,2219,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,HTTP Range processing utilities
angular-animate,0,1,1,1,1,3,4,0,2,3,4,8,32,0,12499,177084,650548,1664299,3184826,5716854,293,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,AMP up your plain HTML
angular-aria,0,1,1,1,1,2,4,0,2,3,4,8,29,0,1858,47307,194689,516031,1007344,1910866,142,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,"A node wrapper around amplify.store, to handle cookies in a commonjs style."
angular-barcode-listener,0,1,1,1,1,4,4,1,0,2,2,2,3,0,0,19,103,293,464,865,0,0,1,0,15,10,27,16,6,0,6,0,0,15,15,15,0,1,1,1,0,1,1,0.0,0,The hassle-free way to integrate analytics into any Node.js application
angular-bootstrap,0,0,1,1,0,1,4,0,0,0,0,0,0,1,949,5574,22457,60434,117607,257521,17,2,1,1,14607,7338,843,6686,348,0,100,0,0,0,6,6,1,1,0,1,1,0,2,0.0,0,High-level validation library for Node.js (used in Waterline)
angular-bootstrap-colorpicker,0,1,1,1,1,1,4,0,0,0,2,8,9,0,1270,6899,29662,94790,192555,304613,6,1,1,0,410,242,17,156,11,0,27,0,0,0,1,8,1,1,1,1,1,2,1,0.0,0,HTML enhanced for web apps
angular-bootstrap-npm,0,0,1,1,0,1,4,0,0,0,0,0,0,0,301,1819,6721,12589,21349,53987,6,2,1,0,5,6,5,7,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0.0,0,AngularJS module for animations
angular-clipboard,0,1,1,1,1,1,4,0,0,1,2,4,8,0,1695,10031,39882,103935,212882,398940,1,3,1,0,188,58,7,72,10,0,10,0,0,0,2,16,1,1,1,1,1,2,0,1.0,0,AngularJS module for making accessibility easy
angular-cookies,0,1,1,1,1,2,4,0,2,3,4,8,32,0,10028,120460,424419,1027533,1983275,3464110,78,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,Listen for barcode scanner events in your Angular application
angular-credit-cards,0,1,1,1,1,1,4,4,0,0,2,3,5,1,0,1282,7241,20202,42091,77607,0,3,1,0,316,89,19,173,0,0,16,0,0,0,3,6,1,1,1,1,0,1,0,0.0,1,Bootstrap widgets for Angular
angular-elastic,0,1,1,1,0,1,4,1,0,0,0,0,0,1,1848,9745,40749,112886,220800,433771,6,0,1,1,679,147,23,104,26,0,12,0,0,0,0,0,0,1,1,0,0,0,0,0.0,0,Native AngularJS colorpicker directive
angular-file-saver,0,1,1,1,1,1,4,2,0,1,1,1,4,0,1630,7289,31238,81736,167494,297488,8,5,1,0,197,53,14,43,27,0,3,0,0,0,0,0,1,1,1,1,0,3,1,0.0,0,"An NPM package for using UI.Bootstrap directives with Node projects (via Browserify, etc.)"
angular-gettext,0,1,1,1,1,1,4,0,0,0,0,3,12,0,1653,10122,38529,95024,195419,362581,11,5,1,1,662,159,36,349,123,0,22,0,0,0,3,18,1,1,1,1,0,1,1,0.0,0,"Copy to clipboard with AngularJS directive, without using Flash."
angular-hotkeys,0,1,1,1,0,1,4,0,0,0,0,1,1,0,1496,7564,32111,83769,187661,382409,4,2,1,1,1681,245,52,279,100,0,25,0,0,0,0,0,1,1,1,1,0,1,2,1.0,0,AngularJS module for cookies
angular-if-state,0,1,1,1,1,1,4,2,0,0,0,2,4,0,63,231,2468,6943,12004,35619,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,2,2,0.0,1,Angular directives for formatting and validating credit card inputs
angular-material,0,1,1,1,1,1,4,0,0,2,2,4,14,0,6385,34418,144601,363195,720029,1351552,150,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,"Elastic (autosize) textareas for AngularJS, without jQuery dependency."
angular-messages,0,1,1,1,1,2,4,0,2,3,4,8,29,0,7047,93580,310498,717601,1395538,2543342,124,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,An AngularJS service that implements the HTML5 W3C saveAs() in browsers that do not natively support it
angular-middle-ellipses,0,1,1,1,1,1,4,1,0,0,0,2,4,0,1,418,2868,8504,12856,36714,0,0,1,0,0,1,1,1,0,0,2,0,0,0,0,2,1,1,1,1,1,2,2,0.0,0,Gettext support for Angular.js
angular-moment,0,1,1,0,1,1,4,1,0,0,3,3,7,1,8616,84779,271758,585432,1104410,1855533,28,8,1,0,2638,426,53,301,48,0,47,0,0,0,4,6,1,1,1,1,1,2,2,0.93,0,Automatic keyboard shortcuts for your Angular Apps
angular-resource,0,1,1,1,1,2,4,0,1,3,4,8,32,0,15408,80587,327663,801383,1636237,3034541,111,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,Directives to show or hide an element depending on the current UI Router state
angular-route,0,1,1,1,1,2,4,0,2,3,4,8,32,0,2683,58054,243422,666500,1316690,2424886,150,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,"**[Support for legacy AngularJS ended on January 1st, 2022](https://goo.gle/angularjs-end-of-life). [See `@angular/core` for the actively supported Angular](https://npmjs.com/@angular/core).**"
angular-sanitize,0,1,1,1,1,2,4,0,2,3,4,8,32,0,9193,164915,686807,1893911,3880006,6635877,251,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,AngularJS module that provides enhanced support for displaying messages within templates
angular-seconds-to-date,0,1,1,1,1,1,4,1,0,0,0,2,4,0,64,231,2469,6948,12010,35613,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,2,2,0.0,0,Truncate a string by showing an ellipses in the middle
angular-sortable-view,0,0,1,0,1,1,4,0,0,3,3,3,3,0,518,20515,81889,179556,343466,554401,2,0,1,1,413,137,22,132,80,0,13,0,0,4,4,4,0,1,1,0,1,0,0,0.0,0,angular-moment ==============
angular-toastr,0,1,1,1,0,1,4,0,0,0,0,1,4,0,7054,45676,169944,237314,334914,514371,23,4,1,1,1310,274,52,236,55,0,20,0,1,1,2,2,1,1,1,1,1,2,1,0.0,0,AngularJS module for interacting with RESTful server-side data sources
angular-translate,0,1,1,1,1,1,4,1,0,3,4,6,14,0,3503,76750,341037,1013558,2113270,3548964,89,13,1,1,4396,777,159,1850,37,0,100,0,0,8,14,32,0,1,1,1,1,5,2,0.0,0,AngularJS router module
angular-ui-ace,0,0,1,0,0,1,4,0,0,0,0,0,1,0,2650,14286,56861,142952,236518,335135,6,2,1,1,573,169,33,185,90,0,18,0,0,0,0,0,0,1,1,1,1,1,1,0.0,0,AngularJS module for sanitizing HTML
angular-ui-bootstrap,0,1,1,1,1,3,4,0,0,0,4,4,23,1,23537,139571,570446,1266519,2668302,4611692,178,27,1,1,14612,7340,841,6691,347,0,100,0,0,0,6,6,0,1,1,1,1,2,2,0.0,0,Filter to convert a number representing seconds to a Date object
angular-ui-router,0,1,1,0,1,3,4,1,0,0,1,3,18,0,26670,142154,572963,1233914,3032570,10494324,266,35,1,1,13784,3352,593,3664,339,0,100,0,10,119,152,203,1,1,1,1,1,1,1,0.0,1,Fully declarative (multi)sortable for AngularJS
angular-utils-pagination,0,0,1,1,0,1,4,0,0,0,0,0,2,0,160,4509,18349,52357,104558,199012,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,[![Code Climate](https://codeclimate.com/github/Foxandxss/angular-toastr.png)](https://codeclimate.com/github/Foxandxss/angular-toastr) [![Build Status](https://travis-ci.org/Foxandxss/angular-toastr.svg?branch=master)](https://travis-ci.org/Foxandxss/ang
